"gene.name","SRR975555.primary_colorectal_cancer","SRR975556.primary_colorectal_cancer","SRR975558.primary_colorectal_cancer","SRR975559.primary_colorectal_cancer","SRR975560.primary_colorectal_cancer","SRR975562.primary_colorectal_cancer","SRR975564.primary_colorectal_cancer","SRR975565.primary_colorectal_cancer","SRR975567.primary_colorectal_cancer","SRR975568.primary_colorectal_cancer","SRR975569.normal_colon","SRR975572.normal_colon","SRR975574.normal_colon","SRR975575.normal_colon","SRR975576.normal_colon","SRR975577.normal_colon","SRR975580.normal_colon","SRR975582.normal_colon","SRR975585.normal_colon","SRR975586.normal_colon","primary_colorectal_cancer.average","normal_colon.average","primary_colorectal_cancer.normal_colon.average","log2FC","logCPM","pval"
".",2.22734858875159,0.377185696543053,0.837400786347968,5.80492301108228,1.89253230638707,5.29377894399055,0,12.3670647768182,2.17056438893086,0.619195654221659,0.23362995553583,0.577425015414312,0.261564694061338,0,0.446553644491738,0.389053838244164,2.34564459065655,0.513259282016173,0.0493847990628224,0.873891291792202,3.15899941530733,0.569040711127513,1.86402006321742,-2.46969885053671,0.924892469588926,0.0017742032640164
".",0,0.277926302715934,0.558267190898645,0,0.422799770575836,0,0,0.0573434224581988,0.0854552909027899,0.059922160085967,0.763191188083711,1.22484094178793,1.56938816436803,0.287160337929107,0.334915233368804,2.8595457110946,0.999782940279843,2.2180133258556,0.444463191565401,0.365814959354875,0.146171413763737,1.10671159936879,0.626441506566264,2.8963370442174,-0.594569789582531,0.000213645337300153
".",1.43849596356874,0.0595556362962715,1.83640523321923,1.04560725044339,0.563733027434448,0.683779780265446,3.52722465255025,1.83498951866236,0.512731745416739,0.778988081117571,0.093451982214332,0.174977277398276,0.149465539463622,0.223346929500417,0.0930320092691121,0,0.36530530510225,0.183306886434347,0.214000795938897,0.121938319784958,1.22815108889744,0.161882504510621,0.695016796704032,-2.90622893108421,-0.450215123675807,6.67203308908619e-07
".",221.017944337996,361.999009287504,180.334993902128,13.4306448548332,216.272149310744,46.7617140052499,142.826011307788,171.093658141113,138.386298087978,176.191124706105,655.020518670622,530.233643699997,638.386002241562,609.673304127709,407.201104570904,571.131034542432,356.576430969807,453.006308445203,595.234983104198,357.076046436953,166.831354794144,517.353937680939,342.092646237541,1.63274732010571,8.41839768211696,1.19894417173592e-06
".",0,0,0.279133595449323,0,0.0603999672251194,0,0.655815638916377,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995349201590819,0,0.049767460079541,-5.502210480426,-3.52626962332343,0.00254546095670205
".",0.0773384926649858,0.377185696543053,0.675797125824676,0.937440983156144,0.523466382617701,3.81593232212652,0.10634848198644,0.477861853818324,0.666551269041761,0.379507013877791,2.27399823388208,1.99474096234035,0.766010889751062,1.53152180228857,2.19555541875105,2.04253265078186,1.71116695547896,2.108029193995,1.66262156844835,1.62584426379945,0.80374296216574,1.79120219395167,1.29747257805871,1.15831807490738,0.414472488495993,0.025317831172134
".",74.3686945466503,31.7233022671473,45.7779096536889,53.325969772613,29.5355839730834,86.2003671379795,60.5122862502841,45.0337011038388,69.9195190166627,57.6850661094242,27.5527594228589,29.0637257758537,22.942960307666,24.6798357097961,29.6958173587006,23.8490002843672,37.2803677154349,25.6812947894521,25.2520939207898,29.5090733879599,55.4082399831372,27.5506928672879,41.4794664252126,-1.00798744209078,5.37557272220608,3.38557556550271e-06
".",0.0928061911979829,0.297778181481358,0.49950222343563,0.180277112145412,0.463066415392582,0.154401885866391,0.265871204966099,0.248488163985528,0.410185396333392,0.179766480257901,0.887793831036154,0.36745228253638,1.21440750814193,0.829574309572977,3.66546116520302,1.34223574194236,0.922876560258316,0.751558234380824,1.3333895746962,1.34132151763454,0.279214325506228,1.26560707254027,0.772410699023249,2.16815035489024,-0.306921977371751,2.01924098200485e-06
".",0,0,0.117529934926031,0,0,0,0,0,0,0.679117814307626,0,0,0,0,0,0,0,0,0,0,0.0796647749233657,0,0.0398323874616828,-5.18269126138853,-3.73386211303984,0.0102644354764153
".",0,2.48148484567798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248148484567798,0,0.124074242283899,-6.79570756902034,-2.66252511704084,0.0035595287150287
".",0.897126514913835,0.218370666419662,0.631723400227414,1.42418918594876,1.348932601361,1.67636333226368,2.25104286871297,0.554319750429255,0.632369152680645,0.699091867669615,0.046725991107166,0.244968188357587,0.186831924329527,0.127626816857381,0.204670420392047,0.389053838244164,0.807516990226027,0.128314820504043,0.181077596563682,1.34132151763454,1.03335293406268,0.365810810421617,0.69958187224215,-1.49834365150149,-0.44502012486539,0.00640729905727234
".",0.510434051588906,0.0595556362962715,1.80702274948772,0.0721108448581649,0.221466546492104,0.132344473599764,0.549467156929938,0.114686844916398,0.324730105430602,0.219714586981879,1.49523171542931,1.41731594692604,0.392347041092007,1.85058884443202,0.76286247600672,0.875371136049368,0.999782940279843,2.40132021228995,0.954772781881232,0.203230532974931,0.401153299658175,1.13528236273614,0.768217831197159,1.48748874885498,-0.311116394358506,0.00922844518129599
".",2.05720390488862,0,0.0734562093287691,0,0,0.264688947199528,0.10634848198644,0,0.102546349083348,0,0,0,0,0,0,0.0583580757366245,0,0,0.0658463987504298,0,0.260424389248671,0.0124204474487054,0.136422418348688,-4.16274982109391,-2.51465880105871,0.00609242374114049
".",38.4372308544979,11.3552746538224,34.1718285797434,30.9896355777964,12.6638597948667,19.9619581012977,56.4533191878017,49.7167472712584,35.3443083173939,36.7722322394218,16.4163982089843,10.5161343716364,17.0577546912859,15.9054920508511,6.99600709703723,8.96769097152797,13.6124292638102,12.5931830980397,11.407888583512,23.9608798377443,32.58663945779,13.7433858174429,23.1650126376165,-1.24552789300528,4.53614223335047,2.87343424687631e-05
".",0.0309353970659943,0.0397037575308477,0.117529934926031,2.72218439339573,0.181199901675358,0.352918596266037,0.177247469977399,0.0573434224581988,0.0854552909027899,0.039948106723978,0.0311506607381107,0.0349954554796553,0,0.0159533521071726,0,0,0.0576797850161448,0,0.0164615996876075,0.0406461065949861,0.380446627092236,0.0196886959623677,0.200067661527302,-4.12570217480053,-2.08419930828366,1.62300029325721e-05
".",0.850723419314844,0.337481939012205,3.51120680591516,17.8113786799667,8.13386225298274,16.2563128405043,6.96582557011179,1.43358556145497,4.34112877786173,0.299610800429835,0.280355946642996,0.419945465755863,0.373663848659055,0.335020394250625,0.372128037076449,0.719749600751703,1.42276803039824,0.714896857093955,0.460924791253009,1.19906014455209,5.99411166475543,0.629851311643398,3.31198148819942,-3.24740602355342,1.74255562996766,2.54047089256598e-07
".",0,0.0397037575308477,0.572958432764399,0.108166267287247,0.0805332896334925,0.2426315349329,0.0354494939954799,0,0.0854552909027899,0,0,0.0349954554796553,0,0,0.0558192055614673,0,0.0384531900107632,0.0183306886434347,0.0329231993752149,0.0406461065949861,0.116489806704716,0.0221167845665521,0.0693032956356339,-2.30403548327787,-3.23681125210123,0.0138063120481921
".",0,0,0,0,0,0,0,0,0,0,0,0,7.90299039913901,0.0957201126430358,0,0,0,0,0,0,0,0.799871051178204,0.399935525589102,8.47626634092876,-1.20032907019254,0.000305276192767359
".",1.93346231662464,14.5117233775248,4.96563975062479,2.39768559153398,7.36879600146457,2.64688947199528,1.41797975981919,2.96274349367361,7.36624607582049,1.03865077482343,13.8308933677211,9.48376843498658,18.0853302750983,7.03542827926313,26.5327290435508,19.8806511342768,5.03736789140998,11.7316407317982,5.59694389378653,6.05626988265293,4.66098166139048,12.3271022934544,8.49404197742246,1.40281619782406,3.09252866170497,0.00167294302906862
".",0.974465007578821,1.6675578162956,0.969621963139752,0.558859047650778,1.22813266691076,0.661722367998819,0.850787855891517,1.31889871653857,1.81165216713915,1.47807994878719,3.58232598488273,2.02973641782001,2.0551511676248,2.24942264711134,2.86538588548865,1.98417457504523,1.84575312051663,2.03470643942126,1.59677516969792,3.00781188802897,1.1519777557931,2.32512432956375,1.73855104267843,1.01207754407917,0.827617057834541,0.00301187647982821
".",0,0,0.0440737255972615,0,0.0805332896334925,0,0.0354494939954799,0,0,0.099870266809945,0.140177973321498,0.157479549658449,0.0934159621647637,0.717900844822768,0.0930320092691121,0.136168843385457,0.0384531900107632,0.0916534432171737,0.246923995314112,0,0.0259926776036179,0.17152058111641,0.0987566293600138,2.63762796624979,-2.87802066827671,0.00194141987795949
".",0,0,0,0,0,0,0,0,0,0,0,1.18984548630828,0,0,0,0,0,0,0,0,0,0.118984548630828,0.0594922743154139,5.7512232831314,-3.37872801145342,0.012729816884947
".",20.8659253210132,108.291998665387,43.6329883412888,16.1708569594435,34.4279813183181,13.1682751231765,15.1014844420744,12.9978424238584,63.1856420935229,66.0941425748216,215.796202263262,177.094502454795,131.847288999347,121.724076577727,109.963834956091,207.929823849593,71.7536525600841,144.794109594491,153.257493091625,78.6298932080007,39.3937137262904,141.279087755502,90.3364007408961,1.84247632124524,6.49781969922281,2.40320467382154e-07
".",1.29928667677176,22.4326230049289,6.7138975326495,0.306471090647201,8.67746195800882,7.98478324051908,0,19.4203057391767,7.52006559944551,0.539299440773703,43.0502131400689,24.8642711182951,25.9696374818043,25.509410019369,30.7563822643685,23.8879056681916,12.4588335634873,31.1621706938391,32.9725841742777,10.6492799278864,7.48941942829212,26.1280688051588,16.8087441167255,1.80254027568127,4.07427491758457,0.00433423666347
".",0.262950875060952,0.317630060246782,0.558267190898645,0.216332534574495,1.16773269968564,0.860239078398465,0.177247469977399,2.31285137248069,0.222183756347254,0.359532960515802,0.202479294797719,0.157479549658449,0,0,0.167457616684402,0,0.288398925080724,0,0,0.0609691598924792,0.645496799818612,0.0876784546113773,0.366587627214995,-2.84754610389262,-1.31719670315317,0.000344925254697528
".",0.170144683862969,0.436741332839325,0.411354772241107,1.17180122894518,0.785199573926552,0.132344473599764,0.301320698961579,0.229373689832795,1.74328793441691,0.339558907153813,2.27399823388208,2.58966370549449,1.15835793084307,2.3291894076472,1.8234273816746,1.22551959046912,0.692157420193737,2.25467470314247,2.25523915720222,3.2313654743014,0.572112729578,1.98335930048504,1.27773601503152,1.78819952779587,0.394311796072141,0.000158686470692218
".",0,0.297778181481358,0.161603660523292,0.252387957003577,0,0,0,0,0.444367512694508,0,0.373807928857328,0.262465916097415,0.392347041092007,0.717900844822768,0.372128037076449,0.544675373541829,0.153812760043053,0.604912725233346,0.658463987504298,1.05679877146964,0.115613731170273,0.513731338573813,0.314672534872043,2.12412135775848,-1.51048148323671,0.00868727540289267
".",0,0.0595556362962715,0.0293824837315076,0.108166267287247,0.140933256858612,0,0,0,0.324730105430602,0,0.311506607381107,0.36745228253638,0.224198309195433,0.127626816857381,0.204670420392047,0.505769989717413,0.153812760043053,0.38494446151213,0.230462395626504,0.670660758817271,0.066276774960424,0.318110480207872,0.192193627584148,2.21771896628992,-2.13286556617307,0.00250985764495134
".",53.7966554977641,25.2515897896191,53.4614291494781,104.759029867699,14.0329257186361,74.9952017065328,123.399688598265,6.78563832422019,33.9428415465882,108.85859082284,14.2047012965785,18.8975459590138,19.8415503637958,15.0759177412781,21.3043301226267,21.028359957097,39.2222538109784,13.6746937280023,21.4659259926401,32.9233463419388,59.9283591021643,21.763862531395,40.8461108167796,-1.46128347613446,5.35338692115246,9.64176432568637e-05
".",11.6626446938799,0,6.69920629078374,3.11879404011563,0,3.28655442772747,0,2.50399611400802,1.05964560719459,1.21841725508133,0,0,0,0.0957201126430358,0,0,2.84553606079648,0,0.0493847990628224,0,2.95492584287906,0.299064097250233,1.62699497006465,-3.29632511888667,0.735807946326211,0.0248691682087275
".",1.25288358117277,0.317630060246782,13.2221176791784,1.98304823359953,3.28173155256482,0.308803771732782,3.24362870058641,1.43358556145497,14.2197604062242,0.679117814307626,5.18658501289543,0.542429559934657,0.20551511676248,0.542413971643869,0.595404859322318,1.71183688827432,0.211492545059197,0.311621706938391,0.658463987504298,2.68264303526908,3.99423073610684,1.2648406683604,2.62953570223362,-1.65730250928235,1.41579918952772,0.0151992228419477
".",15.9936002831191,49.8083638224484,56.3262213133001,12.5112315828916,48.4407737145457,13.8961697279752,27.3492846175127,16.8398517285577,48.0600556037291,7.19065921031604,112.625213898639,73.1579996802193,80.7487576952217,93.055902841138,61.9407117713749,96.9133111066211,70.0232590095998,69.7849316655561,120.021523322346,49.2834042464207,29.6416211604396,82.7555015237137,56.1985613420766,1.48110122204468,5.81340757565672,3.70042713015215e-06
".",1.57770525036571,0.238222545185086,1.43974170284387,1.06363496165793,1.28853263413588,1.96310969172983,0.602641397923158,0.152915793221864,0.683642327222319,2.21711992318078,0.264780616273941,0.577425015414312,0.298931078927244,0.239300281607589,0.558192055614673,0.603033449278453,1.09591591530675,0.659904791163651,0.246923995314112,0.121938319784958,1.12272662274664,0.466634551868568,0.794680587307606,-1.26389029904205,-0.268452055311143,0.0107534953762913
".",92.7133850067849,137.355149177968,108.274452550606,79.9528992364903,284.463712307904,82.0094588073203,137.40223872648,33.068040284228,121.671243187392,85.0095711086252,211.762191697676,219.351514946479,242.134173931067,283.522973648672,229.826275698415,320.463646561718,346.444015401971,316.919275956343,309.527458926083,328.522156553975,116.19201503938,280.84736833224,198.51969168581,1.27326693607955,7.63339928168837,1.17647394801843e-06
".",0.139209286796974,0.397037575308477,1.1459168655288,0.108166267287247,0.563733027434448,3.28655442772747,0.0886237349886996,0,0,0.039948106723978,0,0,0.0560495772988582,0.0319067042143453,0,0.0389053838244164,0.0384531900107632,0,0,0,0.576918929179609,0.0165314855348383,0.296725207357224,-4.95521619960571,-1.59939824076193,1.31761173367551e-05
".",0,0.119111272592543,3.51120680591516,0.0721108448581649,5.13399721413515,5.99961613652263,0,0,0,0,0,0,0,0,0,0,0.749837205209882,0,0,0,1.48360422740236,0.0749837205209882,0.779293973961676,-4.2693415362697,-0.299140167450898,0.0239749149563238
".",0.742449529583863,1.34992775604882,3.39367687098913,0.198304823359954,2.9998650388476,0,0.903962096884736,0.0764578966109318,1.84583428350026,3.47548528498609,7.10235064828923,12.0559344127412,9.58447771810475,13.6720227558469,10.8103194770708,14.5506135503317,8.26743585231408,11.8966169295891,10.7165013966325,3.73944180673872,1.49859635808114,10.2395714547659,5.86908390642353,2.77017488462203,2.56211347078219,2.87137195159531e-06
".",3.71224764791932,1.36977963481425,2.45343739158089,3.82187477748274,2.67773188031363,2.84540618239492,7.69254019701913,5.39028171107069,3.98221655607001,5.87237168842477,1.69771101022703,0.979872753430348,2.07383436005775,1.30817487278816,1.06056490566788,0.992087287522617,2.17260523560812,1.11817200724952,1.26754317594577,3.43459600727633,3.98178876670903,1.61051616157735,2.79615246414319,-1.30561056229696,1.50177461012451,0.000518362201519509
".",9.68277928165622,24.8347003355452,29.2061888291186,18.9471244864828,21.3211884304671,10.8743042474473,18.3273883956631,14.6990306234516,35.0366692701439,15.6197097290754,77.0823099964549,57.7949947246507,34.3210244993342,50.7157063487018,48.4882832310612,51.2772958805808,26.0712628272974,45.075163374206,65.1056267644875,26.298030966956,19.8549083629051,48.222969861373,34.0389391121391,1.28007333253845,5.09067947434726,1.24750798957934e-06
".",0.757917228116861,0.0595556362962715,3.45244183845215,0.198304823359954,0.523466382617701,0.551435306665683,1.1521085548531,1.47181450976044,0.119637407263906,3.41556312490012,0.046725991107166,0,0,0.0478600563215179,0.111638411122935,0.0583580757366245,0.307625520086105,0,0.0493847990628224,0.0609691598924792,1.17022448122862,0.068256201332965,0.619240341280791,-4.06421711746431,-0.608437020688371,4.88454062007961e-07
".",0,0,0,0.324498801861742,0,0,0.478568168938978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080306697080072,0,0.040153348540036,-5.19773616117515,-3.71014401935624,0.00840898866807373
".",0.788852625182855,0.119111272592543,25.1954797997678,1.47827231959238,6.64399639476313,1.23521508693113,1.09893431385988,0.554319750429255,0.581095978138972,1.37820968197724,0,0,0,0,0.148851214830579,0.155621535297665,0.519118065145303,0,0,0.467430225842341,3.90734872232352,0.129102104111589,2.01822541321755,-4.90368235959672,1.04104972185941,1.10494417384514e-05
".",14.4932335254183,84.1322622078663,49.5535588131876,27.546342735819,33.9649149029255,42.9016668585901,9.9435830657321,25.2884493040657,46.9491368219928,24.2485007814547,77.8766518452767,143.883815204603,67.1473936040321,98.5757626702197,129.054003258112,97.3023649448653,53.1423085948747,84.0828688074352,116.383509791385,62.940496062336,35.9021649017052,93.0389174783139,64.4705411900096,1.37376646602833,6.01138055754313,3.7843351661893e-06
".",39.0559387958178,43.8925039503521,116.751299107146,138.236489593102,77.1710247912942,195.913935752184,99.8080503442735,65.3523871281939,136.591736979019,53.2308522097007,54.2021496843126,52.9306264129786,26.7730147564213,38.5752053951434,28.9329548826939,37.5826007743862,27.4555776676849,34.9749539316735,43.7878551690358,52.9212307866719,96.6004218651083,39.8136169461002,68.2070194056043,-1.27867583074728,6.09260213037545,2.35033120329411e-06
